"","1: upregulation, -1: downregulation","Symbol","wt-null","IR-mock","I:p53_wt-Treatment_IR","wt-null_for_IR","IR-mock_for_wt","p53_mock_1","p53_mock_2","p53_mock_3","p53_mock_4","p53_IR_1","p53_IR_2","p53_IR_3","p53_IR_4","null_mock_1","null_mock_2","null_IR_1","null_IR_2"
"2449","ENSMUSG00000055629","B4galnt4",0,0,0,0,1,3.47261911737771,3.55392544435125,3.9748974915766,3.71662247087037,5.12278150289506,5.87848049420551,4.14050207682742,3.5411174561326,3.81580311021493,3.06656500350003,2.89076199826572,4.01836128730952
"2450","ENSMUSG00000055632","Hmcn2",0,0,1,1,1,5.79814680049035,5.93805111599255,5.99088822460511,6.65041275187422,10.3760081275657,10.4129997642209,11.0948843606508,11.1618524743554,5.65916344415501,5.88654548412602,5.41689721288429,5.58309072243726
"2451","ENSMUSG00000055660","Mettl4",0,1,0,0,0,9.65998944561931,9.57401852461365,9.56837759216351,9.44944750218169,9.62537369803064,9.7710230375202,10.4146160401655,10.3075170995451,9.60937576542356,9.63094566158183,11.3452780725682,10.6010399939998
"2452","ENSMUSG00000055675","Kbtbd11",0,-1,0,0,-1,11.0686840152272,11.3072920197921,11.0645260352427,11.3465918212389,10.0398091854497,10.3826736032603,9.74195340958764,9.87259828977961,11.0768452835547,10.8740644617325,10.0006067205789,9.52573560078447
"2453","ENSMUSG00000055692","Tmem191c",0,-1,1,1,0,6.95502950533469,7.18711593559497,6.88641747775877,7.3248504846138,7.25596519679037,7.86278307664772,6.88932259574703,7.22086264376715,7.42223300237204,7.37484140572644,5.95611597485905,6.59630162537998
"2454","ENSMUSG00000055707","Klhl26",0,0,1,1,1,8.58823635878573,8.70316674794604,8.62140505680361,8.67283293997361,11.4580789901661,11.4435679241775,12.1664183038914,12.222258246842,8.7105386071779,8.54827753445846,9.35881504799758,9.1921815472105
"2455","ENSMUSG00000055733","Nap1l3",0,0,0,1,0,5.18099601353863,4.80778015649756,4.97067094502326,4.04200461530556,4.12183086462458,4.92930160631985,3.89814012030967,4.81741067465344,3.89314644966412,3.46001122458306,3.27714683584393,3.15088031791733
"2456","ENSMUSG00000055748","Gsdmc4",0,1,0,0,1,2.97696451424939,3.11215945960192,3.15137260788772,3.52150514184846,6.25574854985669,7.52054455607105,5.73041787844212,5.26241696606373,3.64744243757364,3.57045961362964,7.05194535550197,6.37373943516222
"2457","ENSMUSG00000055762","Eef1d",0,1,0,0,0,12.0361913801696,11.8804246042738,11.9576328549482,11.5768721124274,12.6744732354819,12.5359742995208,12.9275019125609,13.0372596120383,11.7017973874712,11.7476863651352,13.7781376197077,13.3134018625347
"2458","ENSMUSG00000055805","Fmnl1",0,-1,0,0,0,12.5354142910036,12.7625027041572,12.5532938493598,13.2315140949116,12.0119984156464,12.0392257791301,11.6611572146763,11.8351630768687,12.851737766624,12.866691808765,11.8686317330646,11.7178878515328
"2459","ENSMUSG00000055980","Irs1",0,-1,0,0,0,5.41727144435084,5.51793168452264,5.05788477986295,6.37493042331035,4.88160060665504,5.44970971299741,5.08748663849578,4.36142110552786,5.88421801607186,6.53030183575555,5.02111721248198,5.1591782647018
"2460","ENSMUSG00000056054","S100a8",0,0,0,1,0,10.5266951288402,8.64015274858938,9.04349912236173,6.60183686901804,9.29360375456296,10.430894116688,9.92915074487092,8.47361031875193,6.80480505544723,7.38243181674506,7.11256547622151,8.04197817611633
"2461","ENSMUSG00000056071","S100a9",0,0,0,1,0,11.4989046995695,9.59584125772252,9.96937939330002,7.3248504846138,10.1798195733898,11.2044488440402,10.8799581940645,9.46026346857304,7.36229454008286,8.06361785184231,8.06726585946152,9.14527151505235
"2462","ENSMUSG00000056144","Trim34a",0,-1,0,0,-1,12.896460219881,13.0356275176128,12.9722484595992,12.9960244791751,11.704632391452,11.6159809785683,12.0300670127571,11.9971808725448,12.981498706817,13.159145230267,11.6004485321593,11.4380225597733
"2463","ENSMUSG00000056209","Npm3",0,1,0,-1,1,9.23462952306939,9.1354156530861,9.40125650395911,9.1149436422955,10.4497915651583,10.2343243824281,10.9322416669405,10.8734397473892,9.40009195363593,9.40923508624488,11.9617819921505,11.5678162367245
"2464","ENSMUSG00000056214","Pard6g",0,1,0,0,1,5.67595388968296,5.4428589377607,5.87558490677065,6.22262296716605,8.09559609378505,7.98624652846054,8.6220785158318,8.55890050844998,5.8458245517529,6.06694554097855,7.60133912857284,7.55996087765041
"2465","ENSMUSG00000056394","Lig1",0,0,-1,0,0,9.69411891725582,9.33545106580984,9.37177379249556,9.24913693420378,9.22736757736133,8.9584661025434,8.74638834973996,8.94547532993991,8.89576712579851,8.84600074695083,9.86798866335365,9.49840541284409
"2466","ENSMUSG00000056413","Adap1",0,1,-1,-1,0,9.03250000807753,8.77634076071546,8.9638772805042,8.93056150861391,8.79825685239899,8.89112097816392,8.92699655354225,9.15334604659176,9.09100629179511,9.04085094658312,10.738846988428,10.3898042856204
"2467","ENSMUSG00000056457","Prl2c3",0,-1,0,0,-1,3.84084011925499,4.68284713495771,4.36520381732873,4.81321041892181,2,2,2,3.5411174561326,4.92452222175914,4.36705634245807,2,2
"2468","ENSMUSG00000056602","Fry",0,-1,0,0,-1,11.8270496769869,12.0279111839126,11.9622323934689,12.6672819159181,11.1486434699806,11.5736524729945,10.670200296491,10.587333070937,12.3000048445075,12.3881869317726,10.1598870456182,10.3372369266362
"2469","ENSMUSG00000056612","Ppp1r14b",0,1,0,0,1,9.46819869266536,9.08487223210983,9.19307094345467,9.08874427644452,11.1914619633732,11.0131432646923,11.4261487053811,11.4586826249525,9.08277590839589,9.44592032590653,12.0199091364484,11.6843960993351
"2470","ENSMUSG00000056632","Dsg3",0,0,0,1,0,3.09065444256484,3.89165612214824,3.15137260788772,3.88846740957114,4.88160060665504,5.62575454039284,3.43540314274316,3.18489312801691,3.96655351819371,2.90731566273566,2.89076199826572,3.27733555450865
"2471","ENSMUSG00000056656","Apol8",1,1,-1,0,1,5.10184677396416,4.28460269026721,4.14388432993504,3.16817308554332,5.22976458558157,6.24500549633509,5.0284320798571,4.60735685452349,2,2.52383918795303,4.31789953200216,4.6527858939316
"2472","ENSMUSG00000056679","Gpr173",0,0,0,1,0,4.89829818063763,4.39493360235086,4.0618637342494,5.18701566517585,5.94631686649645,6.17122376322881,4.76459305691809,3.82657128666367,4.76906643880886,4.3045070528749,3.7127045742343,4.08904018833929
"2473","ENSMUSG00000056718","Gm13199",0,1,0,0,1,5.87949614971591,6.04344917431109,5.89939458991517,6.36040318693213,7.60303058603994,7.60703217579924,8.14050781142591,8.1244757560767,6.12767913287277,6.22727426013574,7.69945704245137,6.75687350973237
"2474","ENSMUSG00000056737","Capg",0,-1,1,1,0,12.2370673711317,12.1760250958362,12.2241422010821,11.9435108563031,12.3994917585516,12.1453947776756,13.0286708209669,13.3940317106146,12.2371966816058,12.2637388930812,10.644487918804,10.5329507473013
"2475","ENSMUSG00000056749","Nfil3",0,0,1,1,1,5.86358911008051,5.65728525549544,5.77621069263929,4.85526159349879,7.54205521717334,8.2508656069934,7.88987612552217,7.80934714479662,5.47017529802135,4.83367293544396,5.4918354308056,5.22342851204875
"2476","ENSMUSG00000056752","Dnah9",0,1,0,0,1,4.76763737861298,4.54606071697538,4.14388432993504,4.76989665779156,6.59287381064371,7.688626918648,5.80268826421488,5.48384469037403,4.49910176549074,5.21998145902756,6.2431556183197,6.3159754282417
"2477","ENSMUSG00000056854","Pou3f4",0,0,1,1,1,3.77433336701949,3.89165612214824,3.88235069233974,4.30733713517415,5.51002821459195,6.09346437711739,4.34794497592765,4.60735685452349,4.92452222175914,4.17063337709279,3.43739308235213,4.01836128730952
"2478","ENSMUSG00000056888","Glipr1",0,0,1,1,1,11.2908784318343,11.119185145989,11.0156639595683,11.3368854142475,13.4544731094387,13.5347990323882,13.6551002399971,13.7563119624055,11.0809832957876,11.0583084967947,10.947921922152,10.9744996017085
"2479","ENSMUSG00000056904","Gm5620",0,1,0,0,0,3.70461193183998,3.34988588273121,3.43816070988693,3.52150514184846,4.00619514657445,4.3934307187348,4.2479488057343,4.26915184342839,3.64744243757364,2.90731566273566,5.25422393042167,4.86905861884983
"2480","ENSMUSG00000056962","Jmjd6",0,1,0,0,0,10.4739750714789,10.4705959179374,10.5411145840767,10.5092649355682,10.5969475546576,10.65042823732,10.8170105336369,10.8763747576813,10.6543913838011,10.6281002673586,12.0635536018635,11.3116420221122
"2481","ENSMUSG00000056972","Magel2",0,0,0,1,1,3.55416605333039,3.11215945960192,2.57385971798622,3.88846740957114,4.74398475392706,5.44970971299741,3.24102365928562,3.5411174561326,3.4568061503298,3.20997032269746,2.36145216207454,3.01226678642478
"2482","ENSMUSG00000056987","Fam71d",0,1,0,0,1,3.29424104394473,3.55392544435125,2.3152766839435,2.69922707991166,4.88160060665504,5.96835334327206,5.48896018094724,4.81741067465344,2.97778872176109,2.7282813686393,5.66373788809237,5.28493896539172
"2483","ENSMUSG00000057069","Ero1lb",0,0,0,0,-1,12.6479416174699,12.717094027157,12.6384360680259,12.7738966064018,11.71675360831,11.6401109742128,11.4523617837056,11.6975660754471,12.7174722284455,12.7804500146285,12.0792061250912,11.8648669617125
"2484","ENSMUSG00000057113","Npm1",0,1,-1,0,1,14.0450014471985,13.7110941081005,13.8897682092744,13.3896555220461,15.0424791215305,14.9550965051217,15.2714468868254,15.2456192696035,13.5169149870265,13.6735705624537,16.2848684571228,15.8753185500835
"2485","ENSMUSG00000057130","Txnl4a",0,1,-1,-1,0,8.57608617724151,8.48040115584905,8.65675883964783,8.5308576734526,9.29668325999602,9.41523001609496,9.44447704244291,9.77322233665627,8.50723084138758,8.65240186938508,10.899715193951,10.1679827989512
"2486","ENSMUSG00000057135","Scimp",0,0,-1,-1,-1,8.16689054030289,7.9448931170261,8.06495976733238,8.06835434538725,6.3055162740096,6.05295435808988,6.65563793166356,6.72624871094797,8.78090789150188,8.81267865627391,8.56052595215799,7.9921338787501
"2487","ENSMUSG00000057163","Prss2",0,0,0,1,1,2.21584829953836,2,2.79306415809995,2.87303589045875,2.74027298260128,5.31915231927741,3.60667568617731,3.18489312801691,2.66144558716119,2,2,2.26713493452986
"2488","ENSMUSG00000057191","AB124611",0,-1,0,0,-1,11.6097406228597,11.5318139935638,11.6751254025238,11.4877838291684,10.1964027838305,9.76476561656065,10.1820825831647,10.143404887271,11.6308899857223,11.6322571607251,9.56375958249895,9.84194602649065
"2489","ENSMUSG00000057193","Slc44a2",0,0,0,0,-1,12.5855198829075,12.6715802448794,12.5415207069117,12.8473591648973,11.6025682538632,11.555642364982,11.6483436600312,11.7730002355315,12.7219507672898,12.734481652877,12.0383852583778,12.0367518860236
"2490","ENSMUSG00000057246","BC051142",0,-1,1,1,0,7.76175278601791,7.70360871290255,7.96131804925582,7.97130984050774,7.47838856503315,8.28624584244051,7.63665104861624,7.67195913222646,7.78384949337602,8.15950764873188,5.75783500492073,6.94010443761828
"2491","ENSMUSG00000057262","Gm10020",0,0,0,-1,-1,5.37301101331954,4.59311201566659,5.32729351145767,5.51019122492256,3.59047060993689,2,4.4414571943414,3.69089292593744,5.74511779153002,5.55157979916112,6.26468484587579,4.22078818867855
"2492","ENSMUSG00000057278","Snrpg",0,1,0,0,0,9.05893353536352,9.08898151195604,9.15401704691808,9.00483121219754,9.3861383181758,9.25034781698009,10.3647584794715,10.1818730061962,9.30777256298675,9.17145542052724,10.725323243594,10.2308741588357
"2493","ENSMUSG00000057337","Chst3",0,0,0,0,-1,13.4115513359794,13.5359124182182,13.3260572151751,14.0978638881278,12.4856695156459,12.4911942590006,12.702199639359,12.7049755434749,13.815242961982,14.0108921435514,13.5424784998951,13.483955628215
"2494","ENSMUSG00000057388","Mrpl18",0,1,-1,-1,0,9.90794186724417,9.49570365005597,9.85683939667787,9.51977060466752,9.61060151594154,9.55595666379931,10.0730729385133,9.94334770748599,9.64614665445185,9.75892145754553,11.0956340669541,10.5502766899754
"2495","ENSMUSG00000057457","Phex",0,0,0,1,1,7.47814293293735,7.79699784633453,7.40184523299881,8.4644862561942,9.87446763387691,10.4407403483451,8.70455918436518,8.32111387206719,8.32733806558895,7.87203033460169,8.37502027594948,8.60613101461648
"2496","ENSMUSG00000057497","Fam136a",0,1,-1,-1,0,9.29369657926719,9.06623423824194,9.27952851428835,9.18256810508884,9.74968282228765,9.81710810024155,10.2270957887189,10.1368926169514,9.34265745907773,9.44592032590653,11.9140438825974,11.3695763521491
"2497","ENSMUSG00000057506","Bloc1s2",0,0,1,1,1,9.47475821971288,9.24627552381337,9.1978791767914,9.2192585894408,11.7230624052553,11.6280964245004,12.1392003672458,12.0970119022522,9.22418394471142,9.40923508624488,9.8215332536101,9.70238376766505
"2498","ENSMUSG00000057561","Eif1a",0,1,-1,-1,0,10.6231468120679,10.2716562651858,10.6678200289658,10.3810985930944,10.9778642309365,11.0052026464099,11.339978127047,11.1982752843794,10.3698372319956,10.5417627924526,12.6553436331919,12.2358113559639
"2499","ENSMUSG00000057706","Mex3b",0,-1,0,0,-1,7.67326942517101,7.61519581610193,7.58917321004677,7.97608207407577,6.42290592998873,6.47704677894172,6.51213772354572,6.58028899140277,7.87722618423182,7.86662836286,6.71918000195234,5.98635058813413
"2500","ENSMUSG00000057751","Megf6",0,0,0,0,1,2.56964644989829,3.23591369365882,2.57385971798622,3.02813852080964,4.81443292189773,5.67996572440834,4.52927536635281,4.17057573379666,4.0364056477365,3.20997032269746,4.39801536353748,3.78282240259426
"2501","ENSMUSG00000057817","Olfr1446",0,0,0,0,1,2.40356573181346,2,2.3152766839435,2,3.74274855758822,5.01615541730781,3.01631544900091,3.37397215598637,2.66144558716119,2.28556572104039,2.36145216207454,3.01226678642478
"2502","ENSMUSG00000057899","Adgrf2",0,0,0,0,1,3.55416605333039,3.55392544435125,2.57385971798622,3.41306644423298,4.12183086462458,5.2491579484875,4.14050207682742,4.52994478167843,3.73407731605086,3.06656500350003,4.14294295482603,5.05709682854638
"2503","ENSMUSG00000057914","Cacnb2",0,1,0,0,1,5.46021433061715,5.39054837975208,5.17955220484154,5.85918292608726,6.8987477609975,7.79070277494528,6.95422241057072,6.39623362543904,5.2526444109664,5.55157979916112,6.65541272040298,7.10266461403347
"2504","ENSMUSG00000057969","Sema3b",0,1,0,0,1,3.90441561077823,4.10146660393616,4.2951364534124,4.63155968917987,5.51002821459195,6.17122376322881,5.30214384970784,4.60735685452349,4.16671544631059,4.02305439769068,6.46395989745548,6.34514651372778
"2505","ENSMUSG00000058006","Mdn1",0,1,0,0,1,13.4744354907155,13.605870902295,13.4257475739341,13.5228154276475,15.8080749699879,16.0400868798995,16.3943906977551,16.3223931757082,13.5645157834497,13.5515820443962,16.7540855518728,16.2142688532873
"2506","ENSMUSG00000058019","Ces5a",0,0,0,1,1,6.39313739616761,7.56887086254183,7.26191773286845,7.86211694674565,9.95463988933895,10.7053715003007,6.14607334627176,8.36635358056248,6.60090404624823,7.58020760086864,6.90887420492609,7.2564464960782
"2507","ENSMUSG00000058046","4933430I17Rik",0,1,0,0,1,3.96530735918028,3.81434303526834,4.14388432993504,3.88846740957114,5.32935908481658,6.34905200368525,6.25312093758926,5.9676162489539,3.55527081692524,3.57045961362964,5.02111721248198,5.5583932221404
"2508","ENSMUSG00000058126","Tpm3-rs7",0,0,0,0,1,4.28489267733167,3.96503593917075,3.78345772757235,3.62235987650132,5.78024142741237,4.83688212556239,4.83521232120539,5.21374012687202,4.64038956150691,5.03971891663924,5.56307257168487,4.98479522633869
"2509","ENSMUSG00000058153","Sez6l",0,0,0,1,0,3.77433336701949,4.10146660393616,4.22149164331304,3.88846740957114,4.00619514657445,5.01615541730781,3.01631544900091,3.5411174561326,3.73407731605086,2.90731566273566,2.36145216207454,2.85890585601889
"2510","ENSMUSG00000058230","Arhgap35",0,0,1,1,1,10.6656215074878,10.7346582195653,10.6345140081622,10.9857725643225,13.3049760841084,13.4135474846182,13.7110387985755,13.824511197106,10.943436260187,11.0027569023467,11.7624434193513,11.4735441400021
"2511","ENSMUSG00000058260","Serpina9",0,0,1,1,1,5.48121576000916,5.93805111599255,5.36198021952312,6.20646909973367,7.52114363378001,8.27748179323453,6.44598111915139,5.90767143921935,5.80638134858339,6.22727426013574,5.4918354308056,5.65474345647042
"2512","ENSMUSG00000058290","Espl1",0,0,-1,0,0,7.90851265208686,7.33975918103736,7.61815936536609,7.15006353581719,7.10955257430931,6.75472664756857,6.88932259574703,6.39623362543904,7.01836711721908,6.9330956372853,7.57573034008644,7.02367293765044
"2513","ENSMUSG00000058392","Rrp1b",0,1,0,-1,1,9.84046738342154,9.91454154550025,9.71142413781173,9.92216518136452,11.2890118351377,11.7399818683163,11.5579257200025,11.4343259974134,9.9165728491613,9.94342150927544,12.7478239394473,12.2944722053972
"2514","ENSMUSG00000058420","Syt17",0,0,1,1,1,6.76259491307748,6.86166601418288,6.58252734584713,7.62139990383317,9.34508182147816,10.0740237058112,7.84779569238342,7.88901223065951,7.10219152834868,7.0896721908987,6.44522631343305,7.18564101347801
"2515","ENSMUSG00000058427","Cxcl2",0,0,0,1,1,3.09065444256484,2.25533751461478,3.30188115193445,2.50157312065434,3.42020196708391,4.25742716836709,5.35116434335029,3.69089292593744,2.25566857649159,2.90731566273566,2,2.68728175925426
"2516","ENSMUSG00000058435","Btnl4",0,0,0,1,0,5.91079353589323,6.09339462938484,6.97871192373755,5.91988539089103,5.84898220048049,5.56942649645894,5.53211486622953,5.74591375367929,5.59116077201261,4.7422415476147,3.09685121527128,4.78639807007357
"2517","ENSMUSG00000058447","Gm26920",0,1,0,0,0,2,2,3.67728375510432,4.24543731181389,4.00619514657445,5.87848049420551,3.89814012030967,4.94217554032582,2,3.9431883341483,7.07649990128446,6.04085594595891
"2518","ENSMUSG00000058470","Gm8369",0,-1,0,0,0,11.9339795961796,11.9619452915588,11.9699829764799,12.0694272100855,11.5812594407263,11.4649543117924,11.8631924811984,12.0119359540129,12.3811084928178,12.6337349751314,11.2567298965162,11.3363673521356
"2519","ENSMUSG00000058486","Wdr91",0,0,1,1,1,10.4178942597073,10.4924770812689,10.4613817029501,10.8461266364921,12.2266088072173,12.202647043525,12.8854806876498,12.8874680548456,10.728143497242,10.7938005983994,10.2134562243161,10.1139241115545
"2520","ENSMUSG00000058571","Gpc6",0,0,1,1,1,7.39204938733262,7.66559296452116,7.52939298894974,8.15507813619393,9.37743832392071,10.1812794736025,8.28626932997968,8.60209230082128,7.6840082889313,7.81146611822861,6.80983873152806,8.18597946308406
"2521","ENSMUSG00000058579","Cela2a",0,0,0,0,1,3.29424104394473,3.73265101935907,4.0618637342494,4.11305092083655,4.42174770924592,6.56610166464244,3.75975590771016,3.95057943373606,3.1132559784332,4.02305439769068,3.83287606771634,3.78282240259426
"2522","ENSMUSG00000058589","Anks1b",0,0,1,1,1,4.07988395879455,4.39493360235086,3.9748974915766,3.88846740957114,6.15074628600503,6.31519678997774,5.14421864594419,5.355104394878,3.89314644966412,3.9431883341483,3.09685121527128,3.01226678642478
"2523","ENSMUSG00000058669","Nkx2-9",0,0,0,1,0,6.74533720780001,7.51491297585391,7.00089160404562,7.91774620400178,7.43432762744151,7.8391542046352,7.14699980306386,6.618186506093,7.27829457289657,6.95362255377219,6.17657041493155,6.35951380904212
"2524","ENSMUSG00000058670","4932411N23Rik",0,0,1,1,1,7.4303489703747,7.76139464637361,7.767940927754,8.16764851205597,9.51864367800475,10.1671148223284,7.96265968525486,8.34955449410124,8.25226594415896,7.87203033460169,7.42134464124678,7.92609858193507
"2525","ENSMUSG00000058740","Kcnt1",0,1,0,0,1,2.97696451424939,2.97678502947572,2.3152766839435,3.02813852080964,4.81443292189773,6.28052797728555,3.89814012030967,3.18489312801691,2.8282705024663,2.28556572104039,5.11892391556286,4.28240894494505
"2526","ENSMUSG00000058743","Kcnj14",0,1,0,0,1,2.97696451424939,2,3.15137260788772,3.52150514184846,5.28042108602899,5.38590736937406,4.83521232120539,4.17057573379666,2.47277657087413,3.20997032269746,5.90218951053433,5.40061061611864
"2527","ENSMUSG00000058748","Zfp958",0,0,1,1,1,9.45233306431754,9.45010787858143,9.43219051670442,9.34079039807898,11.7276333550435,11.959281892716,12.2447151178285,12.1848659133114,9.55537734528224,9.54562882669625,10.9840628040091,9.89469134343774
"2528","ENSMUSG00000058761","Rnf169",0,0,1,1,1,11.0066649071982,11.1396339325604,11.0366161073556,11.3078413827195,13.5943095022997,13.659561381602,13.9994264628378,14.0636644719944,11.360013043931,11.3452745708364,11.9402024504674,11.3880901247096
"2529","ENSMUSG00000058809","Hspd1-ps3",0,1,0,0,0,2.71856672412886,2.82737990178743,2.98331361857003,3.29580978174211,4.42174770924592,2,4.02440449931363,3.69089292593744,3.1132559784332,2.90731566273566,5.29664392044375,4.08904018833929
"2530","ENSMUSG00000058818","Pirb",0,-1,0,0,0,12.047896081116,12.0414923100863,12.0944566505125,11.970067179365,11.7846779450698,11.3764124845037,11.2779482927654,11.1351447440451,12.1029839378208,12.0530957778727,10.6618329674417,11.2230795098945
"2531","ENSMUSG00000058883","Zfp708",0,1,-1,-1,0,7.04945365916744,7.12443636780454,6.78781262189492,7.20800739068533,7.19124957018174,7.42853960639737,7.26681281035891,6.74349756760794,7.47978026571967,7.49174133586495,8.91726996358298,8.27961377505448
"2532","ENSMUSG00000058922","Gm10052",0,1,0,0,1,10.6523735064845,10.1302758819263,10.3695443296555,9.88838889559319,11.5265683816771,11.8016443666967,11.4481432369801,12.6864211172831,10.1192898853933,10.4454053786003,11.7704610004769,11.3806250517674
"2533","ENSMUSG00000058927","Gm10053",0,1,-1,0,1,9.36322380412946,8.90311019110259,9.38659045998116,8.69326348693913,9.98550155925717,9.82915282040304,10.8159195938269,10.5510564444779,8.90746488936323,9.22731681801858,11.6334047817878,10.9414537002656
"2534","ENSMUSG00000058952","Cfi",0,0,0,1,1,2.21584829953836,2.47220690649874,2,2,4.12183086462458,4.92930160631985,4.34794497592765,3.95057943373606,2.25566857649159,2.28556572104039,2.36145216207454,3.15088031791733
"2535","ENSMUSG00000058966","Fam57b",0,0,0,0,1,2.40356573181346,2.25533751461478,2,2.27247502399999,4.50930142495078,5.01615541730781,2,2.71081878567156,2.25566857649159,2.7282813686393,3.27714683584393,3.15088031791733
"2536","ENSMUSG00000059013","Sh2d3c",0,-1,1,1,0,11.1610561999208,11.2715817451272,11.1079606696662,11.6175270721437,11.3554939122045,11.3124274434553,11.7535096191843,11.8753281160241,11.3807219958096,11.4144711914553,10.1855100151914,10.3606385849097
"2537","ENSMUSG00000059022","Kcp",0,0,0,0,1,4.54636311577422,4.95912531705877,3.9748974915766,4.76989665779156,5.55186915032588,6.56610166464244,4.34794497592765,5.00073205326475,5.47017529802135,4.23912249510095,4.91619440315071,5.25451153229622
"2538","ENSMUSG00000059058","Tma7-ps",0,0,1,0,1,3.90441561077823,3.96503593917075,3.15137260788772,3.96727755243975,5.00722508954011,5.51080953116093,4.90253551835458,7.03723452537333,4.76906643880886,4.53991287647176,4.80303817376413,4.94723861330493
"2539","ENSMUSG00000059195","Gm12715",0,0,1,1,1,4.83444647168756,4.10146660393616,4.67208711964832,2,11.7508348332245,11.6072643704725,5.65433537557606,11.1770083053547,4.39658575581646,4.91965355129879,4.86072541505023,7.17755486392448
"2540","ENSMUSG00000059237","Ppp1r2-ps4",0,0,0,1,0,3.38618520986921,2.97678502947572,3.43816070988693,2,2,6.20858624287783,2,6.13381435167321,2,4.69425691459806,2,2
"2541","ENSMUSG00000059325","Hopx",0,0,0,0,-1,7.45178643560449,7.574743484515,7.56704489118122,7.65749766242918,6.44527968021495,6.34905200368525,6.37664440826843,6.67322914517426,7.58258945579047,7.42715428687292,7.40204566569829,7.23322865262625
"2542","ENSMUSG00000059336","Slc14a1",0,0,1,0,0,9.72745962037796,9.73869501668889,9.78516458848327,10.2620796206849,9.82413470594454,9.81710810024155,9.91291619450337,10.2131643497812,10.2287064782412,10.4589301642637,8.93080022576194,9.71780007727392
"2543","ENSMUSG00000059409","Ppp2r5d",0,1,1,1,1,10.0198205458081,9.95562837854326,9.89878576955778,9.96720321251169,12.2758146292457,12.2307269012404,12.70603233626,12.8852842267654,9.97777282542905,10.0147532352017,11.4836704762728,11.0622055264628
"2544","ENSMUSG00000059422","Gm8116",0,1,0,0,1,5.01810189751295,3.96503593917075,4.82908974375243,4.58233382844611,7.40037573747019,7.85101701515379,6.53353252315944,8.19513434058967,4.80952877745699,4.87730367432615,5.78788457412737,7.28683357330062
"2545","ENSMUSG00000059534","Uqcr10",0,1,0,0,0,9.3674599829505,9.05156970055489,9.46646548788515,9.01646008864305,9.65447189198479,9.44292815810218,10.3796021709042,10.4443429040845,9.21102842413277,9.32705359253179,10.8928185713783,10.3453805287342
"2546","ENSMUSG00000059552","Trp53",1,1,-1,0,0,11.2676461032764,11.2778951936359,11.2150084186867,11.363080935969,11.9261150923927,11.9991413227866,12.2527998798783,12.4003566749075,9.48373517924419,9.5269158723464,11.5908925105612,11.3762157205243
"2547","ENSMUSG00000059647","Cbx3-ps7",0,0,1,0,1,2,2,2,2,6.63241144584391,2,6.37664440826843,6.08051433148991,4.68456941817289,2,2,2
"2548","ENSMUSG00000059657","Stfa2l1",0,0,0,1,0,4.80142861949863,3.34988588273121,4.2951364534124,2.27247502399999,4.94577978003305,5.38590736937406,3.43540314274316,3.37397215598637,2.47277657087413,3.06656500350003,2.36145216207454,2.85890585601889
"2549","ENSMUSG00000059708","Akap17b",0,-1,0,0,-1,8.86483996533869,8.71916235127128,8.61422913557247,9.04399281224695,7.62279615801675,7.16903378450687,7.56573434440024,7.80113323887965,9.03024410608228,9.41849422014585,8.20726640235409,8.08151664651798
"2550","ENSMUSG00000059714","Flot1",0,-1,0,0,0,8.71332428285042,8.65408749946729,8.82159373800248,8.7417083044994,8.55763024201877,8.32077915158465,7.72298919433069,7.87342725707942,8.88160344711929,8.8013980378006,7.33239067097358,8.03751737024323
"2551","ENSMUSG00000059741","Myl3",0,0,0,1,0,5.15509242981862,5.4428589377607,5.32729351145767,5.97813654800785,5.51002821459195,5.87848049420551,5.65433537557606,4.68082583404222,5.19272021789258,5.18568592962639,4.23307175725383,4.4528965567082
"2552","ENSMUSG00000059743","Fdps",0,1,-1,-1,0,8.76775593475139,8.5265797232312,9.15154071692649,9.22528396615877,9.38324414553907,9.2413622705176,9.73273389690022,9.70001064708068,9.09714841202811,9.36586056038469,11.676709073927,11.5142444190913
"2553","ENSMUSG00000059791","Nrm",0,0,0,-1,-1,10.1817296292533,10.0064808365931,10.0606339478393,10.5345572648948,8.74062700373963,8.66788150252794,8.73719722526051,8.87287466514088,10.3570974271489,10.5868097851775,9.86270413921806,9.74267674652534
"2554","ENSMUSG00000059852","Kcng2",0,0,0,1,0,4.28489267733167,4.39493360235086,4.61571181649179,4.81321041892181,4.5918443576305,4.51771043059363,4.14050207682742,4.17057573379666,3.55527081692524,4.48456371671691,3.27714683584393,3.39359445573294
"2555","ENSMUSG00000059854","Hydin",0,0,0,1,1,2.56964644989829,2.82737990178743,2,2.27247502399999,4.88160060665504,5.7826348718932,3.24102365928562,3.37397215598637,2,2.52383918795303,2.65024692605558,2.49244918571559
"2556","ENSMUSG00000059857","Ntng1",0,0,0,1,1,2.56964644989829,3.11215945960192,2.98331361857003,2.87303589045875,4.00619514657445,5.31915231927741,3.24102365928562,4.17057573379666,2,2.7282813686393,2,3.27733555450865
"2557","ENSMUSG00000059864","Olfr1393",0,1,0,0,1,2.71856672412886,2.47220690649874,2.79306415809995,2.50157312065434,5.00722508954011,6.09346437711739,4.2479488057343,3.18489312801691,2.8282705024663,2.7282813686393,4.23307175725383,4.39827568518498
